record_id,stadium_code,stadium_name,home_team,store_facility,zone_location,floor,side,in_stadium_flag,evidence_type,evidence_subtype,source,source_url,verified_at,status,notes,content
SC_FOOD_DAEGU_041,DAEGU,대구 삼성 라이온즈 파크,SAMSUNG,버터우드커피2,2층 (외부),외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/대구-라이온즈파크-먹거리-2층-외부/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대구 삼성 라이온즈 파크] stadium_code: DAEGU / stadium_name: 대구 삼성 라이온즈 파크 / home_team: SAMSUNG / store_facility: 버터우드커피2 / zone_location: 2층 (외부) / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEGU_042,DAEGU,대구 삼성 라이온즈 파크,SAMSUNG,스트릿츄러스,2층 (외부),외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/대구-라이온즈파크-먹거리-2층-외부/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대구 삼성 라이온즈 파크] stadium_code: DAEGU / stadium_name: 대구 삼성 라이온즈 파크 / home_team: SAMSUNG / store_facility: 스트릿츄러스 / zone_location: 2층 (외부) / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_DAEGU_043,DAEGU,대구 삼성 라이온즈 파크,SAMSUNG,알통떡강정,2층 (외부),외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/대구-라이온즈파크-먹거리-2층-외부/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[대구 삼성 라이온즈 파크] stadium_code: DAEGU / stadium_name: 대구 삼성 라이온즈 파크 / home_team: SAMSUNG / store_facility: 알통떡강정 / zone_location: 2층 (외부) / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_001,GWANGJU,광주 KIA 챔피언스필드,KIA,BHC치킨,1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: BHC치킨 / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_002,GWANGJU,광주 KIA 챔피언스필드,KIA,CU편의점,1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: CU편의점 / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_003,GWANGJU,광주 KIA 챔피언스필드,KIA,STATION(새우),1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: STATION(새우) / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_004,GWANGJU,광주 KIA 챔피언스필드,KIA,타코잇,1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 타코잇 / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_005,GWANGJU,광주 KIA 챔피언스필드,KIA,감탄떡볶이,1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 감탄떡볶이 / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_006,GWANGJU,광주 KIA 챔피언스필드,KIA,스트릿츄러스,1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 스트릿츄러스 / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_007,GWANGJU,광주 KIA 챔피언스필드,KIA,프랭크버거,1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 프랭크버거 / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_008,GWANGJU,광주 KIA 챔피언스필드,KIA,파파존스,1루 3층,3층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 파파존스 / zone_location: 1루 3층 / floor: 3층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_009,GWANGJU,광주 KIA 챔피언스필드,KIA,XOXO핫도그,1루 4층,4층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-4층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: XOXO핫도그 / zone_location: 1루 4층 / floor: 4층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_010,GWANGJU,광주 KIA 챔피언스필드,KIA,"광주원샷, 자문밖",1루 4층,4층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-4층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,"[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 광주원샷, 자문밖 / zone_location: 1루 4층 / floor: 4층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
SC_FOOD_GWANGJU_011,GWANGJU,광주 KIA 챔피언스필드,KIA,BHC치킨,1루 5층,5층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-5층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: BHC치킨 / zone_location: 1루 5층 / floor: 5층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_012,GWANGJU,광주 KIA 챔피언스필드,KIA,파파존스,1루 5층,5층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-1루-5층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 파파존스 / zone_location: 1루 5층 / floor: 5층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_013,GWANGJU,광주 KIA 챔피언스필드,KIA,BHC치킨,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: BHC치킨 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_014,GWANGJU,광주 KIA 챔피언스필드,KIA,요아정,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 요아정 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_015,GWANGJU,광주 KIA 챔피언스필드,KIA,CU편의점,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: CU편의점 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_016,GWANGJU,광주 KIA 챔피언스필드,KIA,BHC치킨 PUB,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: BHC치킨 PUB / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_017,GWANGJU,광주 KIA 챔피언스필드,KIA,광주원샷,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 광주원샷 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_018,GWANGJU,광주 KIA 챔피언스필드,KIA,감탄떡볶이,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 감탄떡볶이 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_019,GWANGJU,광주 KIA 챔피언스필드,KIA,스트릿츄러스,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 스트릿츄러스 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_020,GWANGJU,광주 KIA 챔피언스필드,KIA,보영만두,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 보영만두 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_021,GWANGJU,광주 KIA 챔피언스필드,KIA,대신땅콩빵,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 대신땅콩빵 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_022,GWANGJU,광주 KIA 챔피언스필드,KIA,카페아모제,3루 3층,3층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-3층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 카페아모제 / zone_location: 3루 3층 / floor: 3층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_023,GWANGJU,광주 KIA 챔피언스필드,KIA,광주원샷,3루 4층,4층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-4층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 광주원샷 / zone_location: 3루 4층 / floor: 4층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_024,GWANGJU,광주 KIA 챔피언스필드,KIA,자문밖,3루 4층,4층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-4층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 자문밖 / zone_location: 3루 4층 / floor: 4층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_025,GWANGJU,광주 KIA 챔피언스필드,KIA,프랭크버거,3루 4층,4층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-4층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 프랭크버거 / zone_location: 3루 4층 / floor: 4층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_026,GWANGJU,광주 KIA 챔피언스필드,KIA,CU편의점,3루 5층,5층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-5층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: CU편의점 / zone_location: 3루 5층 / floor: 5층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_027,GWANGJU,광주 KIA 챔피언스필드,KIA,감탄떡볶이,3루 5층,5층,3루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리-3루-5층/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: 감탄떡볶이 / zone_location: 3루 5층 / floor: 5층 / side: 3루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_028,GWANGJU,광주 KIA 챔피언스필드,KIA,INC COFFEE,외부,외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: INC COFFEE / zone_location: 외부 / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_GWANGJU_029,GWANGJU,광주 KIA 챔피언스필드,KIA,INC COFFEE TO GO,외부,외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/광주-챔피언스필드-먹거리/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name: 광주 KIA 챔피언스필드 / home_team: KIA / store_facility: INC COFFEE TO GO / zone_location: 외부 / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_SAJIK_001,SAJIK,사직야구장,LOTTE,땅땅치킨,1층 (외부),외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%b6%80%ec%82%b0-%ec%82%ac%ec%a7%81%ec%95%bc%ea%b5%ac%ec%9e%a5-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%ec%b8%b5%ec%99%b8%eb%b6%80/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 땅땅치킨 / zone_location: 1층 (외부) / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_SAJIK_002,SAJIK,사직야구장,LOTTE,세븐일레븐,1층 (외부),외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%b6%80%ec%82%b0-%ec%82%ac%ec%a7%81%ec%95%bc%ea%b5%ac%ec%9e%a5-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%ec%b8%b5%ec%99%b8%eb%b6%80/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 세븐일레븐 / zone_location: 1층 (외부) / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_SAJIK_003,SAJIK,사직야구장,LOTTE,자이언츠카페,1층 (외부),외부,,N,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%b6%80%ec%82%b0-%ec%82%ac%ec%a7%81%ec%95%bc%ea%b5%ac%ec%9e%a5-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%ec%b8%b5%ec%99%b8%eb%b6%80/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 자이언츠카페 / zone_location: 1층 (외부) / floor: 외부 / in_stadium_flag: N / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_SAJIK_004,SAJIK,사직야구장,LOTTE,가온밀면,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%b6%80%ec%82%b0-%ec%82%ac%ec%a7%81%ec%95%bc%ea%b5%ac%ec%9e%a5-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a82%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 가온밀면 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_SAJIK_005,SAJIK,사직야구장,LOTTE,남도포차,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%b6%80%ec%82%b0-%ec%82%ac%ec%a7%81%ec%95%bc%ea%b5%ac%ec%9e%a5-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a82%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 남도포차 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
SC_FOOD_SAJIK_006,SAJIK,사직야구장,LOTTE,동래라거,2층 (1루),2층,1루,Y,UNOFFICIAL,COMMUNITY_SEATVIEW,myseatcheck.com (자리어때),https://myseatcheck.com/%eb%b6%80%ec%82%b0-%ec%82%ac%ec%a7%81%ec%95%bc%ea%b5%ac%ec%9e%a5-%eb%a8%b9%ea%b1%b0%eb%a6%ac-1%eb%a3%a82%ec%b8%b5/,2026-09-10,PARTIAL,구역 단위 위치. 정확한 매장 좌표 아님,[사직야구장] stadium_code: SAJIK / stadium_name: 사직야구장 / home_team: LOTTE / store_facility: 동래라거 / zone_location: 2층 (1루) / floor: 2층 / side: 1루 / in_stadium_flag: Y / notes: 구역 단위 위치. 정확한 매장 좌표 아님 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
