record_id,stadium_code,stadium_name,home_team,store_facility,floor,zone_location,map_label,menu_category_official,location_qty,operating_hours_official,evidence_type,evidence_subtype,source_id,source_url,verified_at,status,notes,content
F263,CHANGWON,창원 NC파크,NC,세븐일레븐,1층,GATE 5 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 세븐일레븐 / floor: 1층 / zone_location: GATE 5 인근 / location_qty: 1
F264,CHANGWON,창원 NC파크,NC,코아양과,1층,GATE 5~4 사이,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 코아양과 / floor: 1층 / zone_location: GATE 5~4 사이 / location_qty: 1
F265,CHANGWON,창원 NC파크,NC,스테이션,1층,GATE 5~4 사이,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 스테이션 / floor: 1층 / zone_location: GATE 5~4 사이 / location_qty: 1
F266,CHANGWON,창원 NC파크,NC,호남원조식당,1층,GATE 5~4 사이,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 호남원조식당 / floor: 1층 / zone_location: GATE 5~4 사이 / location_qty: 1
F267,CHANGWON,창원 NC파크,NC,노랑통닭,1층,GATE 4 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 노랑통닭 / floor: 1층 / zone_location: GATE 4 인근 / location_qty: 1
F268,CHANGWON,창원 NC파크,NC,북촌손만두,1층,GATE 4 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 북촌손만두 / floor: 1층 / zone_location: GATE 4 인근 / location_qty: 1
F269,CHANGWON,창원 NC파크,NC,BHC,1층,GATE 4 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: BHC / floor: 1층 / zone_location: GATE 4 인근 / location_qty: 1
F270,CHANGWON,창원 NC파크,NC,알통떡강정,1층,GATE 4~3 사이,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 알통떡강정 / floor: 1층 / zone_location: GATE 4~3 사이 / location_qty: 1
F271,CHANGWON,창원 NC파크,NC,세븐일레븐,1층,GATE 4~3 사이,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 세븐일레븐 / floor: 1층 / zone_location: GATE 4~3 사이 / location_qty: 1
F272,CHANGWON,창원 NC파크,NC,세븐일레븐,1층,GATE 2 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 세븐일레븐 / floor: 1층 / zone_location: GATE 2 인근 / location_qty: 1
F273,CHANGWON,창원 NC파크,NC,하바네로 타코,1층,GATE 2 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 하바네로 타코 / floor: 1층 / zone_location: GATE 2 인근 / location_qty: 1
F274,CHANGWON,창원 NC파크,NC,만재네,1층,GATE 2 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 만재네 / floor: 1층 / zone_location: GATE 2 인근 / location_qty: 1
F275,CHANGWON,창원 NC파크,NC,반올림피자,1층,GATE 2 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 반올림피자 / floor: 1층 / zone_location: GATE 2 인근 / location_qty: 1
F276,CHANGWON,창원 NC파크,NC,알통떡강정,1층,GATE 2 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 알통떡강정 / floor: 1층 / zone_location: GATE 2 인근 / location_qty: 1
F277,CHANGWON,창원 NC파크,NC,우이락,1층,GATE 3 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 우이락 / floor: 1층 / zone_location: GATE 3 인근 / location_qty: 1
F278,CHANGWON,창원 NC파크,NC,빙동댕,1층,GATE 3 인근,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 빙동댕 / floor: 1층 / zone_location: GATE 3 인근 / location_qty: 1
F279,CHANGWON,창원 NC파크,NC,스타벅스,2층,3루 측,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 스타벅스 / floor: 2층 / zone_location: 3루 측 / location_qty: 1
F280,CHANGWON,창원 NC파크,NC,BHC,2층,1루 측,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: BHC / floor: 2층 / zone_location: 1루 측 / location_qty: 1
F281,CHANGWON,창원 NC파크,NC,세븐일레븐,2층,중앙,,,1,,OFFICIAL,OFFICIAL_GUIDE_MAP,S11,https://www.ncdinos.com/dinos/stadium.do,2026-09-04,CONFIRMED,,[창원 NC 파크] stadium_code: CHANGWON / stadium_name: 창원 NC파크 / home_team: NC / store_facility: 세븐일레븐 / floor: 2층 / zone_location: 중앙 / location_qty: 1
F282,DAEJEON,대전 한화생명 볼파크,HANWHA,아라마크 식음 서비스 구역,,1루측,,미국식 핫도그·햄버거·나초,1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S19,https://www.hanwhaeagles.co.kr/FA/CN/PCFACN02.do?id=1720,2026-09-04,PARTIAL,정확한 개별 점포명이 아닌 공식 발표상 운영사/구역 레코드. 30여개 식음 브랜드 중 일부 공개,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 아라마크 식음 서비스 구역 / zone_location: 1루측 / menu_category_official: 미국식 핫도그·햄버거·나초 / location_qty: 1 / notes: 정확한 개별 점포명이 아닌 공식 발표상 운영사/구역 레코드. 30여개 식음 브랜드 중 일부 공개 (공식 확인 전 정보로 정확하지 않을 수 있습니다.)
F284,DAEGU,대구 삼성 라이온즈파크,SAMSUNG,HOUSE OF LIONS (하우스 오브 라이온즈),1층,외부 매장,,왕조재건 V9 플래터·라이온즈 핫 블루치즈버거·강민호 Nice catch 미트 샌드위치·원태인 PICK 막창타코,1,경기 없는 날·비시즌에도 운영(세부 영업시간 미공개),OFFICIAL,OFFICIAL_OPERATOR_PAGE,S21,https://www.story-w.co.kr/story-w/3721/Basball_HouseofLions,2026-09-04,CONFIRMED,"삼성웰스토리 공식 운영 콘텐츠. 2026-03-21 오픈, 약 100석 규모 팬펍","[대구 삼성 라이온즈 파크] stadium_code: DAEGU / stadium_name: 대구 삼성 라이온즈파크 / home_team: SAMSUNG / store_facility: HOUSE OF LIONS (하우스 오브 라이온즈) / floor: 1층 / zone_location: 외부 매장 / menu_category_official: 왕조재건 V9 플래터·라이온즈 핫 블루치즈버거·강민호 Nice catch 미트 샌드위치·원태인 PICK 막창타코 / location_qty: 1 / operating_hours_official: 경기 없는 날·비시즌에도 운영(세부 영업시간 미공개) / notes: 삼성웰스토리 공식 운영 콘텐츠. 2026-03-21 오픈, 약 100석 규모 팬펍"
F285,DAEJEON,대전 한화생명 볼파크,HANWHA,빽다방빵연구소,,3루측,,최강한화 홈런볼빵 등 베이커리류,1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 빽다방빵연구소 / zone_location: 3루측 / menu_category_official: 최강한화 홈런볼빵 등 베이커리류 / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
F286,DAEJEON,대전 한화생명 볼파크,HANWHA,새마을식당,,3루측,,"다양한 메뉴(브랜드 대표 메뉴, 세부 미공개)",1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 새마을식당 / zone_location: 3루측 / menu_category_official: 다양한 메뉴(브랜드 대표 메뉴, 세부 미공개) / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
F287,DAEJEON,대전 한화생명 볼파크,HANWHA,역전우동,,3루측,,컵 우동·비빔면,1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 역전우동 / zone_location: 3루측 / menu_category_official: 컵 우동·비빔면 / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
F288,DAEJEON,대전 한화생명 볼파크,HANWHA,빽보이피자,,3루측,,"다양한 메뉴(브랜드 대표 메뉴, 세부 미공개)",1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 빽보이피자 / zone_location: 3루측 / menu_category_official: 다양한 메뉴(브랜드 대표 메뉴, 세부 미공개) / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
F289,DAEJEON,대전 한화생명 볼파크,HANWHA,한신포차,,3루측,,"다양한 메뉴(브랜드 대표 메뉴, 세부 미공개)",1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 한신포차 / zone_location: 3루측 / menu_category_official: 다양한 메뉴(브랜드 대표 메뉴, 세부 미공개) / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
F290,DAEJEON,대전 한화생명 볼파크,HANWHA,연돈볼카츠,,3루측,,"다양한 메뉴(브랜드 대표 메뉴, 세부 미공개)",1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 연돈볼카츠 / zone_location: 3루측 / menu_category_official: 다양한 메뉴(브랜드 대표 메뉴, 세부 미공개) / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
F291,DAEJEON,대전 한화생명 볼파크,HANWHA,백스비어,,3루측,,홈플레이트 세트메뉴 등,1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 백스비어 / zone_location: 3루측 / menu_category_official: 홈플레이트 세트메뉴 등 / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
F292,DAEJEON,대전 한화생명 볼파크,HANWHA,고투웍,,3루측,,"다양한 메뉴(브랜드 대표 메뉴, 세부 미공개)",1,,OFFICIAL,OFFICIAL_PRESS_RELEASE,S29,,2025-03-04,PARTIAL,"더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재.","[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name: 대전 한화생명 볼파크 / home_team: HANWHA / store_facility: 고투웍 / zone_location: 3루측 / menu_category_official: 다양한 메뉴(브랜드 대표 메뉴, 세부 미공개) / location_qty: 1 / notes: 더본코리아 공식 보도자료 기준(2025-03-04 확인, 2026시즌 유지 여부 재확인 필요). backlog 보충.xlsx 신규확보데이터 No.10 경유로 확보 — 원 보도자료 URL은 미기재. (공식 확인 전 정보로 정확하지 않을 수 있습니다.)"
